,index,patient5,patient6,patient7
21615,ST6GALNAC1,0.03173359565542644,0.6085547900143108,0.26390725687774563
21616,MXRA7,0.9204135268948989,0.6909666616007183,0.7646700729308396
21617,SRSF2,0.22312966746698015,0.07309115488518858,0.565451039751043
21618,MFSD11,0.06962677536136175,0.8183327344406395,0.40569736874169704
21619,METTL23,0.8065395815942684,0.5302484451683762,0.13200131596503772
21620,MIR636,0.01931710879628379,0.17789526301697045,0.9209735460707077
21621,LOC101928514,0.8855632847796236,0.5885164834710691,0.4662857964019964
21622,MGAT5B,0.4869345534643682,0.5111365192203086,0.12228684508602805
21623,SCARNA16,0.14325302896323144,0.32594052253499073,0.8777670028581795
21624,SNHG20,0.6922465718484762,0.7817997831652781,0.44936798787776633
21625,MIR6516,0.3431468078194866,0.7648922087772373,0.3833312549104896
21626,MIR4316,0.7384159457683377,0.47935732140070264,0.4152337847709059
21627,LOC100507351,0.06348704266481464,0.558504050571446,0.4548273164840064
21628,LOC100132174,0.010084043285167765,0.6744364638311026,0.3513851762155412
21629,FLJ45079,0.26592527375486463,0.3210212362529101,0.7291703894884505
21630,TMC6,0.7676795159111768,0.6457428834045247,0.998785227861516
21631,TMC8,0.910005943272455,0.1877838054446953,0.09019045835330708
21632,TNRC6C-AS1,0.23717856224980238,0.028037971563882658,0.1746489029906676
21633,AFMID,0.22533522432908393,0.6909325179101432,0.7902498561088196
21634,TMEM235,0.27096853595930936,0.6725776529730186,0.2123550809730964
21635,TK1,0.40652626903725886,0.6895915489169542,0.5262703325231883
21636,SYNGR2,0.0819814005334214,0.559707950063271,0.99419391465336
21637,BIRC5,0.511061342312267,0.5878389072486051,0.44217664664043776
21638,LOC100996291,0.6179404704064604,0.12930603530016105,0.17543261779680797
21639,SOCS3,0.40817607717546,0.4520459694737181,0.25360238199038887
21640,LOC101928674,0.1122576258249004,0.15820602455097243,0.7726759604716281
21641,DNAH17-AS1,0.739685444096137,0.1570018761014319,0.2721568163441257
21642,LOC101928710,0.6024658735696526,0.806498681497283,0.8728644546130626
21643,LOC100653515,0.9975840801419797,0.47882889692485486,0.4273250947687336
21644,TIMP2,0.8719112749677338,0.5492298249964414,0.26025396200641626
21645,C1QTNF1-AS1,0.7460151115458212,0.8110375941634085,0.6615637511367971
21646,CANT1,0.4087853414007545,0.6505070674665373,0.9060558671191999
21647,C1QTNF1,0.20343890609387738,0.25588258256388674,0.3197668782214014
21648,LGALS3BP,0.14364529018264371,0.4132594037387425,0.8455297657152955
21649,ENGASE,0.4710080717755576,0.13791680237905324,0.2718636181027755
21650,HP09025,0.849826561851665,0.5757500697974276,0.22936330583656384
21651,ENPP7,0.5724613212378653,0.7260675695214442,0.26913014562830073
21652,MIR4739,0.2477356775974805,0.6280509300827062,0.4426341845742705
21653,CBX2,0.11388772961347426,0.9314178522522292,0.5733775861333286
21654,CBX8,0.3369224346805698,0.536143689048001,0.023962497840673724
21655,CBX4,0.4668925185145876,0.7127747970758999,0.014769387962230374
21656,LOC101928738,0.6632673097391878,0.4922677547454022,0.975665595116101
21657,LOC101928766,0.8891796664013175,0.6947832756201585,0.3878172631812773
21658,GAA,0.537625267321328,0.5858037558188407,0.4710498073688769
21659,CCDC40,0.49324117520758426,0.4206862059170554,0.25116747727441346
21660,SGSH,0.021056133453396075,0.39235389608525306,0.0930631631215536
21661,SLC26A11,0.4435748782686233,0.6700647265561587,0.3298467861536408
21662,CARD14,0.28653674943198826,0.8267862044372092,0.2948086790696439
21663,ENDOV,0.7611133754828429,0.2006297510845363,0.33309316241986453
21664,NPTX1,0.6978742340100343,0.6541384251860841,0.9258916197265326
21665,MIR4730,0.8072635625309184,0.8547164465303078,0.8595919523824566
21666,LOC101928855,0.17716289400912455,0.556360733375254,0.9981147442034543
21667,CHMP6,0.17888412268110931,0.3858974408520689,0.5830203620854801
21668,BAIAP2-AS1,0.6242199820564845,0.37435002879520174,0.09070175682795012
21669,MIR338,0.5835835334393406,0.8229536860742295,0.09241625727737712
21670,AATK,0.4191949787313185,0.9942232795350373,0.04067553572635174
21671,MIR3065,0.395221517537219,0.4179796524663719,0.9072351199369706
21672,MIR657,0.7071793804380964,0.16779476824796058,0.6839102209147506
21673,AATK-AS1,0.13093738593172188,0.6026734164320016,0.6342453749142585
21674,MIR1250,0.7765344140498303,0.5341764104378242,0.09702590389314347
21675,SLC38A10,0.41949159812127057,0.5034141789314479,0.8588162984709482
21676,ENTHD2,0.4812679690644762,0.017949943896663045,0.6037290142329532
21677,LINC00482,0.5265083423404994,0.11688474322776443,0.2974582260686939
21678,C17orf89,0.34031899168191815,0.23076092754601174,0.2264927733305424
21679,MIR4740,0.06973397623254929,0.012209141177929594,0.9270298424516481
21680,MIR3186,0.6473908024479372,0.5778706681845789,0.6575097711323536
21681,LOC100130370,0.016675625622373902,0.2463967705493303,0.18243324475278722
21682,ACTG1,0.5322642510988788,0.8859670003437673,0.8077459743816782
21683,C17orf70,0.9737409879329539,0.6222200603215382,0.21254747001929464
21684,FSCN2,0.33787038317520235,0.8973178055069172,0.5822387853897717
21685,HGS,0.18887949397689185,0.9917762119749705,0.13659910864171976
21686,TSPAN10,0.8991986998445783,0.25348712962776787,0.8178740591233912
21687,MRPL12,0.13355885260846023,0.8692376949960603,0.16520072121053408
21688,SLC25A10,0.8207803465784416,0.10863059200342629,0.7494442205244518
21689,CCDC137,0.9193091838551374,0.62183224047782,0.19815407354225079
21690,PDE6G,0.46164692257531426,0.08550871758435563,0.6878273293165909
21691,ARL16,0.14298298835248258,0.7363595718029496,0.05900939479122369
21692,OXLD1,0.9047798157569802,0.7913955999632596,0.6542231038250587
21693,MIR6786,0.24854729467177916,0.46332966257266894,0.0012055290432092525
21694,FAM195B,0.743296707099015,0.1510092399016445,0.08788754717644887
21695,GCGR,0.5221680405868249,0.2461624880277088,0.5767728127181208
21696,P4HB,0.5987695206517194,0.5371880299299716,0.06371068047102457
21697,PPP1R27,0.9467702415847696,0.060627233098925926,0.7346663341484889
21698,PCYT2,0.8944707140348653,0.7443754998595585,0.5714331653195086
21699,PYCR1,0.8959855358331638,0.07529245801098428,0.7223704092101391
21700,ANAPC11,0.38786165647968884,0.26901003938327717,0.7208038754435463
21701,SIRT7,0.8258152945138374,0.38698479374596195,0.42942082719419394
21702,MYADML2,0.7560489570740425,0.478128931193991,0.5432793290685696
21703,MAFG,0.9485234644236857,0.5031497652057974,0.7441485800382668
21704,ARHGDIA,0.8042458789289602,0.7026228079732538,0.321382156666284
21705,NOTUM,0.7327964091509712,0.7544193349094294,0.7559237430520256
21706,ALYREF,0.4151389293847433,0.7456271149782412,0.0001421571785140685
21707,NPB,0.4354743099963878,0.9883916298035047,0.9390139952004705
21708,MAFG-AS1,0.11478889419504157,0.22978285440763746,0.7999166730198396
21709,RAC3,0.33614863875591183,0.40374930858238844,0.918773461634007
21710,RFNG,0.674539243584819,0.5756879552674925,0.30757993748562873
21711,GPS1,0.5534940919372479,0.833068417570432,0.750083607346435
21712,LRRC45,0.9254841244274981,0.2603592455772864,0.03645708109733847
21713,STRA13,0.8741855224762152,0.5523479668570369,0.16458780755599933
21714,DUS1L,0.36267286857585457,0.26575739229612294,0.9427750661816785
21715,FASN,0.6762862481753212,0.6790525642001038,0.9343899051612446
21716,DCXR,0.5603096564526013,0.7043013951300825,0.788567855204884
21717,SLC16A3,0.6320262073050051,0.7913621664134143,0.06403393879013308
21718,MIR6787,0.5046721113984419,0.9541885164020465,0.6926598596882587
21719,SECTM1,0.8752061938095869,0.2998536066175994,0.2667091846043945
21720,CD7,0.018410882355950564,0.8472927721155865,0.5205993300401638
21721,UTS2R,0.3109917863661301,0.650398891186919,0.9598928255468839
21722,TEX19,0.8737218888722005,0.8109545583757979,0.18394624990134945
21723,C17orf62,0.4668782711870886,0.5956462207190363,0.39699002653435644
21724,NARF,0.21819216891915028,0.017872191872176146,0.5869094268238959
21725,HEXDC,0.10305912298467423,0.6842299584973405,0.16069267328295578
21726,WDR45B,0.8479082843850461,0.43394385238696653,0.9959170485834812
21727,RAB40B,0.13304310499767613,0.6951756996063966,0.4589333842563763
21728,FN3K,0.14407675721584579,0.27715882287066196,0.3691126143177098
21729,FN3KRP,0.7687865497446715,0.8138905771224481,0.4398782815790213
21730,ZNF750,0.426642706607798,0.522043141344441,0.7661641345776125
21731,METRNL,0.3270814010976578,0.7750583399129467,0.08591358927538606
21732,FLJ43681,0.07086457338382923,0.25226662586790216,0.00913297050167583
21733,DOK6,0.2052050061262659,0.8840198677619849,0.8377049081656486
21734,C18orf21,0.7745734989620536,0.07810893619403847,0.9257610954046454
21735,PTPRM,0.6757631748152375,0.4578165907566758,0.7721897126654365
21736,DCC,0.8839722181787599,0.11240085206189165,0.07992105555207829
21737,LOC101927921,0.19686556831586188,0.5773889633390517,0.4033395088288466
21738,MYOM1,0.552346841668921,0.8664831200644505,0.30288790744463057
21739,DLGAP1,0.05011815929979191,0.8227398394664571,0.7435177993317227
21740,L3MBTL4,0.40305947338423076,0.21011013967355496,0.40082708893239793
21741,LINC00667,0.30838999290998514,0.5932195872453306,0.5560837387731493
21742,LDLRAD4,0.9665015205685829,0.23982871788235904,0.9121272569886527
21743,SPIRE1,0.8891867226312926,0.2320790250456195,0.8382035302271872
21744,APCDD1,0.12540950023258735,0.37631836728457146,0.21248607929945895
21745,IMPACT,0.1572168614680609,0.7352432995502239,0.8786084690248566
21746,KCTD1,0.393291254791738,0.05462404650079489,0.712933095522643
21747,TMEM241,0.8506681569833541,0.5324573478461448,0.49620244802913704
21748,GREB1L,0.6301900224918032,0.9529963649381148,0.08052504065313093
21749,NOL4,0.7672117655312879,0.7020172796712578,0.8378006766586409
21750,LINC00907,0.22568753970997102,0.7637324141311799,0.40739527770316564
21751,KIAA1328,0.666807614697296,0.6729850943484988,0.44383260723504303
21752,CTIF,0.3109725187573583,0.8812408855442001,0.4881285089170637
21753,MAPK4,0.029913374835896844,0.5136077318885295,0.6247802409214759
21754,SLC14A2,0.3811111228278955,0.2008261125573606,0.846394151678332
21755,RNF165,0.2744364462226123,0.13731728402637378,0.09875683730857954
21756,WDR7,0.9672862897441973,0.5590161951028584,0.6877708980362854
21757,ZNF532,0.24076963387906114,0.3162450537083693,0.8539430292475428
21758,PIGN,0.6743637375979739,0.6621372340886752,0.7463489449687294
21759,BCL2,0.0378708533605876,0.47514962396347304,0.2947745762094376
21760,LOC284294,0.4067428904873561,0.05955039173348142,0.8038894373453737
21761,LOC100505776,0.25209083291875645,0.047457620295813574,0.7026219182123293
21762,ZNF407,0.31503944867761446,0.8210773250997558,0.9467420592283982
21763,COLEC12,0.4964428960680769,0.013909356813189389,0.4832885513053856
21764,THOC1,0.041255818735608796,0.1885347840632745,0.568739705513479
21765,YES1,0.4124978125449288,0.5674309126336079,0.9862067689524803
21766,TYMSOS,0.470031004601429,0.7831879513890162,0.9532881642492695
21767,LINC00470,0.7147669527179219,0.22352838225652483,0.00409308506816386
21768,EMILIN2,0.3676078020340102,0.72646563196931,0.8511858937628434
21769,SMCHD1,0.38433478309495783,0.7037923159040994,0.5845102388253852
21770,MYL12B,0.6318925014316127,0.06335308232791437,0.36376772427375126
21771,EPB41L3,0.2963260651505233,0.45467803313888766,0.2949390494505916
21772,LOC645355,0.21671244403098955,0.7111731651733691,0.4079938270093154
21773,C18orf64+LINC01387,0.17175362485094936,0.3283494429361614,0.44758239845168823
21774,LAMA1,0.4905162143651939,0.7631140138141442,0.7467027214913545
21775,ANKRD12,0.30222918771933527,0.19570534860991085,0.9157157584796117
21776,MTCL1,0.9174166147994284,0.996203167921233,0.6980963028323501
21777,RAB31,0.9652409906901241,0.0903382695408641,0.08970171218001144
21778,PPP4R1,0.3269517015269735,0.24766223793708209,0.6931543385149787
21779,PIEZO2,0.6740779585487474,0.6922319629507949,0.7291239023234921
21780,TUBB6,0.4042869020455323,0.7342365839084718,0.3134833190606968
21781,GNAL,0.20145735568688516,0.6320043408989034,0.5792978116725597
21782,PTPN2,0.21575245308503244,0.2855640487280434,0.3304163701802545
21783,SEH1L,0.09893004056453969,0.3728960793331004,0.646712635751102
21784,PSMG2,0.49555765420882925,0.19051746334648723,0.864503945542356
21785,CEP192,0.6607885526596149,0.20118953847066146,0.989637559925194
21786,RNMT,0.4154068904949211,0.37865093975292996,0.554983727922337
21787,MC2R,0.1641246228133585,0.2788268695622379,0.10159248333971682
21788,ANKRD30B,0.7767344916167194,0.16067908132650888,0.535346889703286
21789,ROCK1,0.4074229852427249,0.2315084353897684,0.07820738298829555
21790,ESCO1,0.3641272922333607,0.2710721644892222,0.8548811276423809
21791,ABHD3,0.6346434106085788,0.8341059494277029,0.9178585821286538
21792,MIB1,0.16879043997596477,0.7233718901306475,0.9768378496971093
21793,RBBP8,0.010138716428860217,0.1489279878906532,0.7449128563251125
21794,LOC101927571,0.2724515248345518,0.10963510019032263,0.8752359654032293
21795,LAMA3,0.5034855703221939,0.5972618032432827,0.06291271498681772
21796,ANKRD29,0.7762764426354836,0.5582035050782163,0.17009660016213002
21797,OSBPL1A,0.7829953852926724,0.6043954979181053,0.887891566433354
21798,TTC39C,0.16627049444043085,0.5809005553717387,0.6476536463957413
21799,C18orf8,0.9389167497999577,0.5962749294838491,0.79785237185698
21800,ZNF521,0.9942721693172583,0.8292574156328391,0.7222184601343007
21801,PSMA8,0.39372779481341136,0.9435094394285227,0.09775054862040389
21802,TAF4B,0.45508860704397436,0.24522172271702913,0.3773623321637214
21803,CHST9,0.2089129218791489,0.5934950253891498,0.7741996328852891
21804,AQP4-AS1,0.9789817315343299,0.9862832029664191,0.26917495665669233
21805,CDH2,0.0021570819595769786,0.20492899457798597,0.32597074888194333
21806,DSG4,0.6360814420283031,0.48278221268682797,0.06083358383767956
21807,DSG2,0.5068978220826199,0.45825353151269854,0.39275178192048754
21808,DSC3,0.7379829317174558,0.5865383114722266,0.7143515780612495
21809,B4GALT6,0.050717421795643314,0.928284387268447,0.44136383889558517
21810,LOC101927718,0.0839446912605063,0.2671230575630773,0.5894118913222275
21811,LOC101927698,0.4427793549234412,0.1403732154387266,0.03505847891514435
21812,KLHL14,0.1308169268063687,0.4442623394760157,0.20584224574945387
21813,GAREM,0.2768811194344636,0.39008979965194435,0.15703531546806904
21814,TRAPPC8,0.6775751915280683,0.13317303381924483,0.6566126757836849
21815,RNF125,0.8169242929528663,0.9064970169948543,0.9194666778983305
21816,CCDC178,0.06513137367140298,0.045609051634058706,0.7020257006501035
21817,ASXL3,0.5353593290980899,0.7134229952721026,0.15274378706890845
21818,DTNA,0.30140642586086797,0.6838843790225708,0.6488707924740192
21819,MAPRE2,0.3701760576393569,0.8230795373597081,0.3741267096820734
21820,MOCOS,0.5330532361844845,0.6697203012676466,0.6046514082176624
21821,FHOD3,0.26358398482166046,0.3168598253042523,0.11246854674546769
21822,CELF4,0.5262008188045387,0.08618211475367976,0.7601031774492126
21823,LINC00669,0.44188980369162933,0.2796873532593417,0.5599356882348077
21824,PIK3C3,0.18597746561001793,0.36593366370748015,0.7340497228286837
21825,RIT2,0.5534395872756535,0.44512873466603897,0.09264956562705162
21826,SETBP1,0.4669310075348455,0.8893904713052972,0.775953981568785
21827,C18orf25,0.6938216754922041,0.9871037764478198,0.12143110418833447
21828,EPG5,0.0812349560473784,0.01021709022641959,0.3275638108085953
21829,PSTPIP2,0.8082547914277829,0.6332319363381368,0.8169658535141898
21830,KATNAL2,0.17322434199782621,0.3471972334741752,0.6181692358535367
21831,PIAS2,0.17918511708983764,0.14231465308881885,0.23458369296382142
21832,LOXHD1,0.8804393795117911,0.8385411621227103,0.44512624789973476
21833,IER3IP1,0.03010217017067507,0.33050237153109696,0.0058634215752617624
21834,ST8SIA5,0.09809752372958214,0.34783506067650305,0.3036616730524667
21835,ZBTB7C,0.7846925465169372,0.7523969164324471,0.8836555894070336
21836,DYM,0.5834260044114054,0.5597216272509078,0.44446424923779104
21837,ACAA2,0.4913893054883596,0.004056618343455498,0.7711594305053302
21838,MYO5B,0.14210499249698327,0.9823820832116238,0.25335549037657024
21839,ELAC1,0.04946832709408522,0.6150627966315023,0.7105552300027539
21840,LOC100287225,0.8873319013142881,0.5748641065943577,0.26703780521418874
21841,LOC102724651,0.5561943939758067,0.8418881728696365,0.8113373926691178
21842,C18orf54,0.6230752636681985,0.18664914772219543,0.3528984753297931
21843,TCF4,0.38281246629741583,0.20808442143741102,0.8475345562526876
21844,RAB27B,0.5036457622855206,0.056895554967673845,0.9114771448597063
21845,ATP8B1,0.05115407549218931,0.39097630475120837,0.1652887908123174
21846,LOC100505549,0.4304562160136033,0.046908570747086875,0.6192584658064465
21847,NEDD4L,0.8816433976968939,0.8758471707359855,0.4903726700901957
21848,MALT1,0.3531198608601579,0.6421495632263547,0.8802053979040747
21849,ALPK2,0.7596411406698288,0.7719365823084635,0.7056435137581322
21850,LMAN1,0.47807691033538524,0.039643020078772406,0.06077254040546953
21851,CCBE1,0.6053034905436487,0.9030128987285229,0.5442843445373835
21852,RNF152,0.06828847451857267,0.9632170473302031,0.7633916576167943
21853,PHLPP1,0.2459402322868035,0.08080255822535676,0.628970163192553
21854,KIAA1468,0.5933647627131989,0.760277444588995,0.46986793697121587
21855,TNFRSF11A,0.8057051880447095,0.4660708056076285,0.4075613865205612
21856,VPS4B,0.1375894263667824,0.26726252659313354,0.4217263970461843
21857,CDH7,0.12938418410975183,0.02203408501249282,0.4287491209403973
21858,CDH19,0.8989540911420325,0.5327132298326032,0.517713670229277
21859,LOC643542,0.8716174131276749,0.3927873343075896,0.9021539813356003
21860,CCDC102B,0.05866518998707104,0.7512884651898534,0.24291816146780532
21861,RTTN,0.12780710255523653,0.6034247043306818,0.12147098090746167
21862,NETO1,0.7279481798119162,0.3036016956284585,0.2124801609328124
21863,LOC400655,0.5583436554452438,0.9171396271581393,0.07296137712675066
21864,CYB5A,0.7894814511774167,0.6701768875959252,0.026544014933747584
21865,CNDP1,0.2590054049966707,0.4825794078423019,0.20432694437338816
21866,SMIM21,0.8130542487800695,0.47375409072205554,0.8109887884719948
21867,ZNF516,0.10321096732130552,0.7124164545573202,0.21401430700424884
21868,MBP,0.48369371219700974,0.7549206068298325,0.8277452128374699
21869,GALR1,0.5242160434419229,0.9076727422305431,0.9342846526363795
21870,ZNF236,0.48672244865332814,0.0483120381776877,0.4949002445129387
21871,ATP9B,0.022526897744664542,0.8091134452981227,0.046262244295232624
21872,NFATC1,0.22556239350463425,0.7804684577911191,0.9256112604827976
21873,CTDP1,0.5325019567468205,0.7643257507759058,0.9403182733937671
21874,HSBP1L1,0.28387669159385165,0.9777282245081973,0.20912799349292588
21875,PARD6G,0.27707382537980974,0.5873742925556347,0.13360298887347022
21876,ROCK1P1,0.8113080003962614,0.0859283886608242,0.38145679890314266
21877,MIR8078,0.3936979112026773,0.1516538214863834,0.8682861635516499
21878,LOC102723376,0.8755412826449002,0.19766141357807565,0.9338475167645807
21879,USP14,0.22333208883812583,0.09889476549670295,0.6404111096510391
21880,CETN1,0.4829767355566503,0.1521422989354011,0.16558258986894558
21881,CLUL1,0.8653787370731789,0.545848847471658,0.271311235709502
21882,TYMS,0.7928014867361893,0.5613369710056131,0.39352109910128263
21883,ENOSF1,0.9942743565056424,0.46359612336129985,0.35621279506532544
21884,ADCYAP1,0.6886383496257711,0.9859277872500314,0.32033590319105054
21885,NDC80,0.18938650596185003,0.8944640212060814,0.8116549555584054
21886,METTL4,0.8513108878538422,0.13606444000154927,0.19616625000158583
21887,CBX3P2,0.24829394167478513,0.123111500154518,0.39312173467266065
21888,LOC727896,0.42975049652386343,0.06645875012281421,0.25793616207890446
21889,LPIN2,0.7455362241833492,0.1430407240998851,0.47394176560669443
21890,MYL12A,0.2216498279910788,0.5336500489114602,0.9303196222838535
21891,TGIF1,0.8141105866241735,0.5467387997293265,0.34764491715637413
21892,LOC100505592,0.6954233553289162,0.41409948592767165,0.5644955064058823
21893,DLGAP1-AS2,0.6497213917496328,0.708737983478485,0.9119710959991176
21894,DLGAP1-AS1,0.5534811053112898,0.6132834719803286,0.3161145118284524
21895,MIR6718,0.604706839708681,0.6305011700036912,0.8036511443288602
21896,DLGAP1-AS3,0.9155059345407232,0.36942209359513256,0.9851820820580478
21897,DLGAP1-AS4,0.5606961765641505,0.052217628945665506,0.844127767523595
21898,DLGAP1-AS5,0.5563713912964616,0.4590477386899886,0.667915276051317
21899,C18orf42,0.8054223132311177,0.6111707551173057,0.08768497728570246
21900,LINC00526,0.7847651607395991,0.39272315766868393,0.777027871269939
21901,ZBTB14,0.958639882843975,0.3334616133621666,0.15788483249101892
21902,MIR3976,0.24481669120623384,0.6092202572707459,0.016893122899553026
21903,TMEM200C,0.9592890829982712,0.26437024125507147,0.05068533717091317
21904,LOC101927150,0.2833612152990438,0.14882960156411962,0.5492127837434095
21905,MIR4317,0.7024672528985356,0.20597475952235011,0.6428884961882286
21906,ARHGAP28,0.800721380343469,0.7344531053104448,0.5943288443331096
21907,LINC00668,0.9741073674112208,0.43758300022218666,0.6203168808778916
21908,LRRC30,0.4818871299793399,0.36763661032445716,0.016550814089517973
21909,LOC100192426,0.5762960115697129,0.7462130191715685,0.941534024860493
21910,RAB12,0.21360555251314195,0.037495765673624226,0.21738364684833766
21911,MTCL1-AS1,0.7383729923695258,0.22995057010018916,0.8860456036855051
21912,NDUFV2,0.361206659031968,0.6141481874245588,0.02313417743395163
21913,LOC101927275,0.10347642716536043,0.3449903134997365,0.8586373150912762
21914,TWSG1,0.12879965757752132,0.5395630437536376,0.8229196909214082
21915,RALBP1,0.18723237787026148,0.21142221035935482,0.03316114575730755
21916,LOC101927323,0.7198686425849834,0.03718283269566869,0.07790892554839812
21917,VAPA,0.7132868513018228,0.5110763719687812,0.782644568359429
21918,TXNDC2,0.9811260387879074,0.638810439338789,0.07057701030614472
21919,LINC01254,0.5000626664162765,0.8825112275869771,0.6996621712967732
21920,NAPG,0.7357740492718359,0.9993406184965987,0.3720523960437474
21921,LOC101927410,0.9810424111229266,0.0291075969989657,0.9720020093176761
21922,LINC01255,0.41170671843150486,0.6818939766714678,0.2526446253723895
21923,SLC35G4P,0.5960394209706025,0.05300204045628709,0.9370566242392991
21924,MIR7153,0.09390356114152665,0.8255012611165693,0.17655128394226371
21925,MPPE1,0.973668409600651,0.27758067817658605,0.9228762577478133
21926,CHMP1B,0.5383494036881694,0.5866682424963726,0.8841592943731964
21927,IMPA2,0.6944621324396024,0.13056587035270906,0.28537742692611257
21928,ANKRD62,0.895841912321298,0.26921035438588015,0.6111389218270429
21929,CIDEA,0.5750410861317268,0.11920092596383869,0.2327751932627502
21930,C18orf61,0.3016284466280921,0.31515595035232735,0.14020165361662673
21931,SLMO1,0.05483579350011636,0.7719091018997081,0.2385796164656676
21932,AFG3L2,0.5215795506960343,0.0034215960269737833,0.6759792037380478
21933,CEP76,0.8947915056760545,0.2279413360294391,0.6485175874749993
21934,LOC100996324,0.868177207949817,0.2975124777328403,0.07047109457637402
21935,MIR5190,0.12353859910903253,0.09401714061086919,0.6171691081903862
21936,LDLRAD4-AS1,0.09026671317727086,0.9771847126728452,0.22514201351679763
21937,MIR4526,0.996372237356751,0.6995310611546055,0.9811632912758056
21938,FAM210A,0.4552640526747809,0.2200902312336913,0.769972748988531
21939,MC5R,0.3717097661718066,0.6924582849443811,0.649085861596469
21940,ZNF519,0.6270265732789214,0.5913547767583819,0.2605686211386078
21941,ANKRD20A5P,0.5279300121299205,0.8878446788873694,0.5989008809575078
21942,CYP4F35P,0.22774154656006407,0.33825183741846476,0.7653351432982652
21943,CXADRP3,0.5037556565990532,0.14320687396506881,0.04217962718121848
21944,POTEC,0.3750923433251949,0.0855448109965724,0.5231358737409502
21945,MIR3156-2,0.610188977709555,0.3446870580873511,0.46106156799527165
21946,LINC01443,0.3743446764504583,0.5408208860235505,0.8365984630683398
21947,LINC01444,0.5100328919619715,0.3697105847798643,0.9452129770661367
21948,LOC644669,0.4855469974522977,0.8895643952576093,0.9155230473225408
21949,MIR320C1,0.3312969892187202,0.6561257070708576,0.1135992846726116
21950,SNRPD1,0.4459772955144613,0.8948715563162751,0.8344706091089951
21951,MIR133A1,0.419833836886393,0.3086422201409108,0.42989259062484175
21952,MIR1-2,0.6843962111406753,0.9184655865174803,0.4022938089217435
21953,MIR133A1HG,0.04728550737714654,0.01628419227287692,0.40975864438763177
21954,GATA6-AS1,0.49726625592475815,0.07467485790301198,0.7797070438686865
21955,GATA6,0.19148610993901927,0.3868120892241764,0.7734908093565861
21956,CTAGE1,0.5069435614617616,0.422378978236042,0.15375082684985786
21957,MIR4741,0.6226822330667273,0.8082556622336089,0.9990574985569805
21958,CABLES1,0.8174661241125507,0.765719664367098,0.6650069949821594
21959,RIOK3,0.9418396046408047,0.5387559296595196,0.09038177253292679
21960,NPC1,0.108691122648918,0.725702268646421,0.42485326414573643
21961,LOC102724246,0.29349965825169766,0.20452283166447316,0.08301763507593729
21962,CABYR,0.5075291930757094,0.07503388189123539,0.030452514023831534
21963,MIR320C2,0.5989955377029301,0.7263341523064467,0.04668344064369223
21964,HRH4,0.28597301190551583,0.1952628131338141,0.2083975379774664
21965,LOC729950,0.803928025512526,0.8858887697485213,0.5881375548376361
21966,SS18,0.46335709655390434,0.5207308854246566,0.8715382794263712
21967,LOC100506787,0.6163144733821249,0.6279443243761357,0.024833118154906075
21968,MIR8057,0.9805091216173101,0.4492382588785002,0.15405810693913868
21969,PCAT18,0.5845465610357238,0.8148862676402943,0.646707786812385
21970,AQP4,0.9937889862078564,0.8575041118554932,0.7977707888750359
21971,MIR302F,0.6790652664146394,0.8986890904171017,0.7224256714800078
21972,DSC2,0.3648120713938867,0.05260309012691311,0.042433748929929904
21973,DSC1,0.15861805743889845,0.12874461412874005,0.7184208142313521
21974,DSG1,0.7245292675953546,0.2649764071221271,0.7029617111942316
21975,DSG3,0.08824607740001034,0.24971026427081255,0.7673817433668388
21976,TTR,0.20203741762310057,0.6835061339893602,0.87424644988024
21977,LOC100652770,0.6083219634628749,0.02182606217442684,0.2870885830196782
21978,SLC25A52,0.05299409812478584,0.5508440497797178,0.8353222498381735
21979,RNF138,0.5417419496741079,0.27931132121370683,0.4706078468925011
21980,MEP1B,0.17031859534960647,0.7078317154994275,0.924303306067283
21981,WBP11P1,0.7260937902662045,0.11903084548201981,0.3111418940611703
21982,ZNF271,0.3600789923412474,0.9669816800956748,0.1476675100589786
21983,ZNF397,0.040626740809770245,0.0569633390435208,0.8318354242648782
21984,ZSCAN30,0.6188590837921414,0.5525450382594164,0.862383182492988
21985,ZNF24,0.16802153816139898,0.5733291953712203,0.0738847325401557
21986,ZNF396,0.561574499751226,0.8934925599152376,0.9634681701471007
21987,INO80C,0.3949591568094296,0.9571228389633969,0.4836050515073139
21988,GALNT1,0.7030219908945716,0.07632587300428428,0.7310485329332926
21989,MIR3975,0.13747465049544727,0.129194842500446,0.39570847355460737
21990,MIR187,0.46313628325084844,0.6640327163623959,0.2955194579024266
21991,RPRD1A,0.17776186578267028,0.6733700188203496,0.5340414749900563
21992,ELP2,0.5031473128372717,0.5700934946147732,0.3877159828792669
21993,SLC39A6,0.32521592718032855,0.2000866345032175,0.1727700383812124
21994,TPGS2,0.3048741672432128,0.6961238412462105,0.8492625799467979
21995,MIR4318,0.9488425278335952,0.8879462678548852,0.4399950729292036
21996,MIR5583-2,0.9650891801017896,0.11413698177854237,0.3244375791723705
21997,MIR5583-1,0.9711560461873582,0.07291331755197505,0.2172105862258612
21998,LOC101927900,0.6781452058568748,0.055942791487139654,0.6459526000028681
21999,KC6,0.8332490379268547,0.6645090881997914,0.5574539087826749
22000,SYT4,0.928122543599444,0.3723022667358754,0.4062992882827092
22001,MIR4319,0.9018310120532863,0.627956129804527,0.8562783791564393
